Unit,Period,Days,Account,Amount
0004030B92EE,16,31,Other Labor-related Costs,82
0004030B92EE,17,31,Other Labor-related Costs,146
0004030B92EE,18,30,Other Labor-related Costs,82
0004030B92EE,19,31,Other Labor-related Costs,82
0004030B92EE,20,30,Other Labor-related Costs,193
0004030B92EE,21,31,Other Labor-related Costs,304
0004030B92EE,22,31,Other Labor-related Costs,89
0004030B92EE,23,28,Other Labor-related Costs,89
0004030B92EE,24,31,Other Labor-related Costs,94
0004030BEB57,1,30,Other Labor-related Costs,257
0004030BEB57,2,31,Other Labor-related Costs,257
0004030BEB57,3,30,Other Labor-related Costs,257
0004030BEB57,4,31,Other Labor-related Costs,313
0004030BEB57,5,31,Other Labor-related Costs,322
0004030BEB57,6,30,Other Labor-related Costs,258
0004030BEB57,7,31,Other Labor-related Costs,258
0004030BEB57,8,30,Other Labor-related Costs,299
0004030BEB57,9,31,Other Labor-related Costs,299
0004030BEB57,10,31,Other Labor-related Costs,316
0004030BEB57,11,28,Other Labor-related Costs,258
0004030BEB57,12,31,Other Labor-related Costs,258
0004030BEB57,13,30,Other Labor-related Costs,255
0004030BEB57,14,31,Other Labor-related Costs,107
0004030BEB57,15,30,Other Labor-related Costs,58
0004030BEB57,16,31,Other Labor-related Costs,82
0004030BEB57,17,31,Other Labor-related Costs,146
0004030BEB57,18,30,Other Labor-related Costs,82
0004030BEB57,19,31,Other Labor-related Costs,82
0004030BEB57,20,30,Other Labor-related Costs,193
0004030BEB57,21,31,Other Labor-related Costs,345
0004030BEB57,22,31,Other Labor-related Costs,130
0004030BEB57,23,28,Other Labor-related Costs,130
0004030BEB57,24,31,Other Labor-related Costs,138
00040302CD88,1,30,Other Controllables,554
00040302CD88,2,31,Other Controllables,373
00040302CD88,3,30,Other Controllables,458
00040302CD88,4,31,Other Controllables,850
00040302CD88,5,31,Other Controllables,349
00040302CD88,6,30,Other Controllables,437
00040302CD88,7,31,Other Controllables,326
00040302CD88,8,30,Other Controllables,229
00040302CD88,9,31,Other Controllables,222
00040302CD88,10,31,Other Controllables,223
00040302CD88,11,28,Other Controllables,329
00040302CD88,12,31,Other Controllables,257
00040302CD88,13,30,Other Controllables,230
00040302CD88,14,31,Other Controllables,520
00040302CD88,15,30,Other Controllables,225
00040302CD88,16,31,Other Controllables,349
00040302CD88,17,31,Other Controllables,181
00040302CD88,18,30,Other Controllables,587
00040302CD88,19,31,Other Controllables,367
00040302CD88,20,30,Other Controllables,316
00040302CD88,21,31,Other Controllables,597
00040302CD88,22,31,Other Controllables,275
00040302CD88,23,28,Other Controllables,361
00040302CD88,24,31,Other Controllables,344
00040302CE36,1,30,Other Controllables,459
00040302CE36,2,31,Other Controllables,251
00040302CE36,3,30,Other Controllables,341
00040302CE36,4,31,Other Controllables,715
00040302CE36,5,31,Other Controllables,233
00040302CE36,6,30,Other Controllables,316
00040302CE36,7,31,Other Controllables,326
00040302CE36,8,30,Other Controllables,234
00040302CE36,9,31,Other Controllables,223
00040302CE36,10,31,Other Controllables,226
00040302CE36,11,28,Other Controllables,299
00040302CE36,12,31,Other Controllables,262
00040302CE36,13,30,Other Controllables,219
00040302CE36,14,31,Other Controllables,486
00040302CE36,15,30,Other Controllables,225
00040302CE36,16,31,Other Controllables,346
00040302CE36,17,31,Other Controllables,181
00040302CE36,18,30,Other Controllables,587
00040302CE36,19,31,Other Controllables,367
00040302CE36,20,30,Other Controllables,336
00040302CE36,21,31,Other Controllables,597
00040302CE36,22,31,Other Controllables,275
00040302CE36,23,28,Other Controllables,361
00040302CE36,24,31,Other Controllables,344
00040302CF03,1,30,Other Controllables,433
00040302CF03,2,31,Other Controllables,251
00040302CF03,3,30,Other Controllables,337
00040302CF03,4,31,Other Controllables,723
00040302CF03,5,31,Other Controllables,227
00040302CF03,6,30,Other Controllables,71
00040302CF03,7,31,Other Controllables,456
00040302CF03,8,30,Other Controllables,229
00040302CF03,9,31,Other Controllables,223
00040302CF03,10,31,Other Controllables,228
00040302CF03,11,28,Other Controllables,299
00040302CF03,12,31,Other Controllables,256
00040302CF03,13,30,Other Controllables,220
00040302CF03,14,31,Other Controllables,443
00040302CF03,15,30,Other Controllables,225
00040302CF03,16,31,Other Controllables,355
00040302CF03,17,31,Other Controllables,181
00040302CF03,18,30,Other Controllables,587
00040302CF03,19,31,Other Controllables,367
00040302CF03,20,30,Other Controllables,433
00040302CF03,21,31,Other Controllables,597
00040302CF03,22,31,Other Controllables,286
00040302CF03,23,28,Other Controllables,379
00040302CF03,24,31,Other Controllables,383
00040302CF28,1,30,Other Controllables,433
00040302CF28,2,31,Other Controllables,251
00040302CF28,3,30,Other Controllables,343
00040302CF28,4,31,Other Controllables,715
00040302CF28,5,31,Other Controllables,227
00040302CF28,6,30,Other Controllables,523
00040302CF28,7,31,Other Controllables,447
00040302CF28,8,30,Other Controllables,383
00040302CF28,9,31,Other Controllables,344
00040302CF28,10,31,Other Controllables,538
00040302CF28,11,28,Other Controllables,1564
00040302CF28,12,31,Other Controllables,377
00040302CF28,13,30,Other Controllables,219
00040302CF28,14,31,Other Controllables,617
00040302CF28,15,30,Other Controllables,347
00040302CF28,16,31,Other Controllables,456
00040302CF28,17,31,Other Controllables,303
00040302CF28,18,30,Other Controllables,737
00040302CF28,19,31,Other Controllables,488
00040302CF28,20,30,Other Controllables,527
00040302CF28,21,31,Other Controllables,912
00040302CF28,22,31,Other Controllables,439
00040302CF28,23,28,Other Controllables,482
00040302CF28,24,31,Other Controllables,465
00040302D006,1,30,Other Controllables,433
00040302D006,2,31,Other Controllables,251
00040302D006,3,30,Other Controllables,402
00040302D006,4,31,Other Controllables,715
00040302D006,5,31,Other Controllables,227
00040302D006,6,30,Other Controllables,316
00040302D006,7,31,Other Controllables,326
00040302D006,8,30,Other Controllables,229
00040302D006,9,31,Other Controllables,222
00040302D006,10,31,Other Controllables,223
00040302D006,11,28,Other Controllables,299
00040302D006,12,31,Other Controllables,256
00040302D006,13,30,Other Controllables,219
00040302D006,14,31,Other Controllables,467
00040302D006,15,30,Other Controllables,225
00040302D006,16,31,Other Controllables,335
00040302D006,17,31,Other Controllables,181
00040302D006,18,30,Other Controllables,587
00040302D006,19,31,Other Controllables,367
00040302D006,20,30,Other Controllables,323
00040302D006,21,31,Other Controllables,597
00040302D006,22,31,Other Controllables,275
00040302D006,23,28,Other Controllables,361
00040302D006,24,31,Other Controllables,344
00040302D014,1,30,Other Controllables,433
00040302D014,2,31,Other Controllables,251
00040302D014,3,30,Other Controllables,337
00040302D014,4,31,Other Controllables,715
00040302D014,5,31,Other Controllables,227
00040302D014,6,30,Other Controllables,316
00040302D014,7,31,Other Controllables,326
00040302D014,8,30,Other Controllables,229
00040302D014,9,31,Other Controllables,222
00040302D014,10,31,Other Controllables,223
00040302D014,11,28,Other Controllables,420
00040302D014,12,31,Other Controllables,256
00040302D014,13,30,Other Controllables,219
00040302D014,14,31,Other Controllables,457
00040302D014,15,30,Other Controllables,308
00040302D014,16,31,Other Controllables,346
00040302D014,17,31,Other Controllables,270
00040302D014,18,30,Other Controllables,587
00040302D014,19,31,Other Controllables,382
00040302D014,20,30,Other Controllables,310
00040302D014,21,31,Other Controllables,597
00040302D014,22,31,Other Controllables,290
00040302D014,23,28,Other Controllables,361
00040302D014,24,31,Other Controllables,344
0004030A635E,1,30,Other Controllables,433
0004030A635E,2,31,Other Controllables,251
0004030A635E,3,30,Other Controllables,337
0004030A635E,4,31,Other Controllables,715
0004030A635E,5,31,Other Controllables,227
0004030A635E,6,30,Other Controllables,319
0004030A635E,7,31,Other Controllables,526
0004030A635E,8,30,Other Controllables,229
0004030A635E,9,31,Other Controllables,223
0004030A635E,10,31,Other Controllables,222
0004030A635E,11,28,Other Controllables,299
0004030A635E,12,31,Other Controllables,256
0004030A635E,13,30,Other Controllables,219
0004030A635E,14,31,Other Controllables,545
0004030A635E,15,30,Other Controllables,225
0004030A635E,16,31,Other Controllables,492
0004030A635E,17,31,Other Controllables,277
0004030A635E,18,30,Other Controllables,603
0004030A635E,19,31,Other Controllables,367
0004030A635E,20,30,Other Controllables,446
0004030A635E,21,31,Other Controllables,597
0004030A635E,22,31,Other Controllables,286
0004030A635E,23,28,Other Controllables,408
0004030A635E,24,31,Other Controllables,392
0004030B92EE,1,30,Other Controllables,540
0004030B92EE,2,31,Other Controllables,349
0004030B92EE,3,30,Other Controllables,445
0004030B92EE,4,31,Other Controllables,812
0004030B92EE,5,31,Other Controllables,333
0004030B92EE,6,30,Other Controllables,523
0004030B92EE,7,31,Other Controllables,356
0004030B92EE,8,30,Other Controllables,229
0004030B92EE,9,31,Other Controllables,223
0004030B92EE,10,31,Other Controllables,222
0004030B92EE,11,28,Other Controllables,299
0004030B92EE,12,31,Other Controllables,257
0004030B92EE,13,30,Other Controllables,219
0004030B92EE,14,31,Other Controllables,569
0004030B92EE,15,30,Other Controllables,328
0004030B92EE,16,31,Other Controllables,335
0004030B92EE,17,31,Other Controllables,236
0004030B92EE,18,30,Other Controllables,602
0004030B92EE,19,31,Other Controllables,367
0004030B92EE,20,30,Other Controllables,408
0004030B92EE,21,31,Other Controllables,597
0004030B92EE,22,31,Other Controllables,286
0004030B92EE,23,28,Other Controllables,379
0004030B92EE,24,31,Other Controllables,368
0004030BEB57,1,30,Other Controllables,532
0004030BEB57,2,31,Other Controllables,342
0004030BEB57,3,30,Other Controllables,442
0004030BEB57,4,31,Other Controllables,812
0004030BEB57,5,31,Other Controllables,295
0004030BEB57,6,30,Other Controllables,399
0004030BEB57,7,31,Other Controllables,427
0004030BEB57,8,30,Other Controllables,335
0004030BEB57,9,31,Other Controllables,307
0004030BEB57,10,31,Other Controllables,310
0004030BEB57,11,28,Other Controllables,362
0004030BEB57,12,31,Other Controllables,321
0004030BEB57,13,30,Other Controllables,285
0004030BEB57,14,31,Other Controllables,535
0004030BEB57,15,30,Other Controllables,578
0004030BEB57,16,31,Other Controllables,335
0004030BEB57,17,31,Other Controllables,249
0004030BEB57,18,30,Other Controllables,636
0004030BEB57,19,31,Other Controllables,419
0004030BEB57,20,30,Other Controllables,418
0004030BEB57,21,31,Other Controllables,613
0004030BEB57,22,31,Other Controllables,286
0004030BEB57,23,28,Other Controllables,394
0004030BEB57,24,31,Other Controllables,368
00040302CD88,1,30,Advertising,3778
00040302CD88,2,31,Advertising,3805
00040302CD88,3,30,Advertising,3440
00040302CD88,4,31,Advertising,3672
00040302CD88,5,31,Advertising,3827
00040302CD88,6,30,Advertising,3953
00040302CD88,7,31,Advertising,4275
00040302CD88,8,30,Advertising,3864
00040302CD88,9,31,Advertising,4082
00040302CD88,10,31,Advertising,4268
00040302CD88,11,28,Advertising,4660
00040302CD88,12,31,Advertising,5187
00040302CD88,13,30,Advertising,4956
00040302CD88,14,31,Advertising,4731
00040302CD88,15,30,Advertising,4917
00040302CD88,16,31,Advertising,5090
00040302CD88,17,31,Advertising,4831
00040302CD88,18,30,Advertising,5452
00040302CD88,19,31,Advertising,5740
00040302CD88,20,30,Advertising,5417
00040302CD88,21,31,Advertising,3384
00040302CD88,22,31,Advertising,5287
00040302CD88,23,28,Advertising,5106
00040302CD88,24,31,Advertising,6019
00040302CE36,1,30,Advertising,8569
00040302CE36,2,31,Advertising,9936
00040302CE36,3,30,Advertising,9957
00040302CE36,4,31,Advertising,10608
00040302CE36,5,31,Advertising,9673
00040302CE36,6,30,Advertising,8903
00040302CE36,7,31,Advertising,10299
00040302CE36,8,30,Advertising,9587
00040302CE36,9,31,Advertising,10278
00040302CE36,10,31,Advertising,9311
00040302CE36,11,28,Advertising,9233
00040302CE36,12,31,Advertising,10020
00040302CE36,13,30,Advertising,9925
00040302CE36,14,31,Advertising,9743
00040302CE36,15,30,Advertising,9892
00040302CE36,16,31,Advertising,9830
00040302CE36,17,31,Advertising,9682
00040302CE36,18,30,Advertising,9532
00040302CE36,19,31,Advertising,10215
00040302CE36,20,30,Advertising,9642
00040302CE36,21,31,Advertising,6836
00040302CE36,22,31,Advertising,8784
00040302CE36,23,28,Advertising,8746
00040302CE36,24,31,Advertising,9949
00040302CF03,1,30,Advertising,4319
00040302CF03,2,31,Advertising,5418
00040302CF03,3,30,Advertising,5471
00040302CF03,4,31,Advertising,5544
00040302CF03,5,31,Advertising,5465
00040302CF03,6,30,Advertising,5304
00040302CF03,7,31,Advertising,6145
00040302CF03,8,30,Advertising,5326
00040302CF03,9,31,Advertising,6279
00040302CF03,10,31,Advertising,5588
00040302CF03,11,28,Advertising,5601
00040302CF03,12,31,Advertising,6745
00040302CF03,13,30,Advertising,6762
00040302CF03,14,31,Advertising,6612
00040302CF03,15,30,Advertising,6811
00040302CF03,16,31,Advertising,6915
00040302CF03,17,31,Advertising,6810
00040302CF03,18,30,Advertising,6587
00040302CF03,19,31,Advertising,7308
00040302CF03,20,30,Advertising,7623
00040302CF03,21,31,Advertising,5974
00040302CF03,22,31,Advertising,6987
00040302CF03,23,28,Advertising,6496
00040302CF03,24,31,Advertising,7055
00040302CF28,1,30,Advertising,5472
00040302CF28,2,31,Advertising,6592
00040302CF28,3,30,Advertising,6441
00040302CF28,4,31,Advertising,6718
00040302CF28,5,31,Advertising,6478
00040302CF28,6,30,Advertising,6513
00040302CF28,7,31,Advertising,7392
00040302CF28,8,30,Advertising,6914
00040302CF28,9,31,Advertising,7579
00040302CF28,10,31,Advertising,6905
00040302CF28,11,28,Advertising,7227
00040302CF28,12,31,Advertising,7960
00040302CF28,13,30,Advertising,8089
00040302CF28,14,31,Advertising,8040
00040302CF28,15,30,Advertising,8132
00040302CF28,16,31,Advertising,8004
00040302CF28,17,31,Advertising,7703
00040302CF28,18,30,Advertising,8091
00040302CF28,19,31,Advertising,9031
00040302CF28,20,30,Advertising,8863
00040302CF28,21,31,Advertising,6647
00040302CF28,22,31,Advertising,8391
00040302CF28,23,28,Advertising,8464
00040302CF28,24,31,Advertising,9662
00040302D006,1,30,Advertising,1860
00040302D006,2,31,Advertising,1985
00040302D006,3,30,Advertising,2088
00040302D006,4,31,Advertising,2290
00040302D006,5,31,Advertising,2095
00040302D006,6,30,Advertising,2297
00040302D006,7,31,Advertising,2396
00040302D006,8,30,Advertising,2486
00040302D006,9,31,Advertising,2576
00040302D006,10,31,Advertising,2133
00040302D006,11,28,Advertising,2440
00040302D006,12,31,Advertising,2545
00040302D006,13,30,Advertising,2725
00040302D006,14,31,Advertising,2668
00040302D006,15,30,Advertising,2741
00040302D006,16,31,Advertising,2725
00040302D006,17,31,Advertising,2964
00040302D006,18,30,Advertising,3292
00040302D006,19,31,Advertising,3672
00040302D006,20,30,Advertising,3678
00040302D006,21,31,Advertising,2053
00040302D006,22,31,Advertising,3305
00040302D006,23,28,Advertising,3196
00040302D006,24,31,Advertising,3715
00040302D014,1,30,Advertising,10220
00040302D014,2,31,Advertising,11073
00040302D014,3,30,Advertising,10672
00040302D014,4,31,Advertising,11503
00040302D014,5,31,Advertising,11564
00040302D014,6,30,Advertising,10443
00040302D014,7,31,Advertising,11521
00040302D014,8,30,Advertising,10296
00040302D014,9,31,Advertising,11622
00040302D014,10,31,Advertising,10064
00040302D014,11,28,Advertising,9994
00040302D014,12,31,Advertising,10812
00040302D014,13,30,Advertising,11084
00040302D014,14,31,Advertising,10942
00040302D014,15,30,Advertising,11313
00040302D014,16,31,Advertising,10627
00040302D014,17,31,Advertising,10231
00040302D014,18,30,Advertising,9700
00040302D014,19,31,Advertising,11006
00040302D014,20,30,Advertising,10383
00040302D014,21,31,Advertising,7536
00040302D014,22,31,Advertising,9699
00040302D014,23,28,Advertising,9196
00040302D014,24,31,Advertising,10783
0004030A635E,1,30,Advertising,18902
0004030A635E,2,31,Advertising,21016
0004030A635E,3,30,Advertising,20230
